DATE,T10Y2Y,HTRUCKSSAAR,HOUST,PERMIT,BAMLH0A0HYM2,TEMPHELPS,ICSA,UMCSENT,WALCL,RRPONTSYD,M2SL,MANEMP
2017-01-17,1.16,0.363,1190.0,1303.0,4.06,2908.8,240000.0,98.5,4452509.0,96.798,13300.3,12334.0
2017-01-18,1.19,0.363,1190.0,1303.0,4.01,2908.8,240000.0,98.5,4460758.0,130.118,13300.3,12334.0
2017-01-19,1.22,0.363,1190.0,1303.0,3.99,2908.8,240000.0,98.5,4460758.0,138.637,13300.3,12334.0
2017-01-20,1.28,0.363,1190.0,1303.0,4.02,2908.8,240000.0,98.5,4460758.0,148.785,13300.3,12334.0
2017-01-21,1.28,0.363,1190.0,1303.0,4.02,2908.8,250000.0,98.5,4460758.0,148.785,13300.3,12334.0
2017-01-23,1.25,0.363,1190.0,1303.0,4.1,2908.8,250000.0,98.5,4460758.0,156.316,13300.3,12334.0
2017-01-24,1.26,0.363,1190.0,1303.0,4.02,2908.8,250000.0,98.5,4460758.0,110.193,13300.3,12334.0
2017-01-25,1.3,0.363,1190.0,1303.0,3.93,2908.8,250000.0,98.5,4452838.0,108.36,13300.3,12334.0
2017-01-26,1.3,0.363,1190.0,1303.0,3.93,2908.8,250000.0,98.5,4452838.0,94.67,13300.3,12334.0
2017-01-27,1.27,0.363,1190.0,1303.0,3.93,2908.8,250000.0,98.5,4452838.0,108.772,13300.3,12334.0
2017-01-28,1.27,0.363,1190.0,1303.0,3.93,2908.8,241000.0,98.5,4452838.0,108.772,13300.3,12334.0
2017-01-30,1.27,0.363,1190.0,1303.0,3.96,2908.8,241000.0,98.5,4452838.0,101.514,13300.3,12334.0
2017-01-31,1.26,0.363,1190.0,1303.0,4.0,2908.8,241000.0,98.5,4452838.0,180.162,13300.3,12334.0
2017-02-01,1.26,0.384,1271.0,1234.0,3.95,2903.7,241000.0,96.3,4453881.0,133.73,13367.0,12350.0
2017-02-02,1.27,0.384,1271.0,1234.0,3.93,2903.7,241000.0,96.3,4453881.0,111.12,13367.0,12350.0
2017-02-03,1.28,0.384,1271.0,1234.0,3.86,2903.7,241000.0,96.3,4453881.0,117.361,13367.0,12350.0
2017-02-04,1.28,0.384,1271.0,1234.0,3.86,2903.7,230000.0,96.3,4453881.0,117.361,13367.0,12350.0
2017-02-06,1.26,0.384,1271.0,1234.0,3.91,2903.7,230000.0,96.3,4453881.0,125.66,13367.0,12350.0
2017-02-07,1.24,0.384,1271.0,1234.0,3.93,2903.7,230000.0,96.3,4453881.0,131.659,13367.0,12350.0
2017-02-08,1.19,0.384,1271.0,1234.0,3.98,2903.7,230000.0,96.3,4456236.0,122.934,13367.0,12350.0
2017-02-09,1.2,0.384,1271.0,1234.0,3.93,2903.7,230000.0,96.3,4456236.0,83.894,13367.0,12350.0
2017-02-10,1.21,0.384,1271.0,1234.0,3.9,2903.7,230000.0,96.3,4456236.0,74.169,13367.0,12350.0
2017-02-11,1.21,0.384,1271.0,1234.0,3.9,2903.7,233000.0,96.3,4456236.0,74.169,13367.0,12350.0
2017-02-13,1.23,0.384,1271.0,1234.0,3.86,2903.7,233000.0,96.3,4456236.0,98.103,13367.0,12350.0
2017-02-14,1.22,0.384,1271.0,1234.0,3.8,2903.7,233000.0,96.3,4456236.0,87.998,13367.0,12350.0
2017-02-15,1.24,0.384,1271.0,1234.0,3.77,2903.7,233000.0,96.3,4454676.0,105.123,13367.0,12350.0
2017-02-16,1.23,0.384,1271.0,1234.0,3.83,2903.7,233000.0,96.3,4454676.0,104.978,13367.0,12350.0
2017-02-17,1.21,0.384,1271.0,1234.0,3.86,2903.7,233000.0,96.3,4454676.0,147.243,13367.0,12350.0
2017-02-18,1.21,0.384,1271.0,1234.0,3.86,2903.7,237000.0,96.3,4454676.0,147.243,13367.0,12350.0
2017-02-20,1.21,0.384,1271.0,1234.0,3.86,2903.7,237000.0,96.3,4454676.0,147.243,13367.0,12350.0
2017-02-21,1.21,0.384,1271.0,1234.0,3.81,2903.7,237000.0,96.3,4454676.0,163.259,13367.0,12350.0
2017-02-22,1.2,0.384,1271.0,1234.0,3.78,2903.7,237000.0,96.3,4468702.0,177.833,13367.0,12350.0
2017-02-23,1.2,0.384,1271.0,1234.0,3.77,2903.7,237000.0,96.3,4468702.0,187.176,13367.0,12350.0
2017-02-24,1.19,0.384,1271.0,1234.0,3.84,2903.7,237000.0,96.3,4468702.0,160.882,13367.0,12350.0
2017-02-25,1.19,0.384,1271.0,1234.0,3.84,2903.7,221000.0,96.3,4468702.0,160.882,13367.0,12350.0
2017-02-27,1.16,0.384,1271.0,1234.0,3.75,2903.7,221000.0,96.3,4468702.0,153.382,13367.0,12350.0
2017-02-28,1.14,0.384,1271.0,1234.0,3.74,2903.7,221000.0,96.3,4468702.0,204.651,13367.0,12350.0
2017-03-01,1.17,0.405,1190.0,1272.0,3.57,2910.9,221000.0,96.9,4458018.0,156.01,13428.4,12361.0
2017-03-02,1.17,0.405,1190.0,1272.0,3.55,2910.9,221000.0,96.9,4458018.0,168.142,13428.4,12361.0
2017-03-03,1.17,0.405,1190.0,1272.0,3.6,2910.9,221000.0,96.9,4458018.0,193.272,13428.4,12361.0
2017-03-04,1.17,0.405,1190.0,1272.0,3.6,2910.9,236000.0,96.9,4458018.0,193.272,13428.4,12361.0
2017-03-06,1.18,0.405,1190.0,1272.0,3.66,2910.9,236000.0,96.9,4458018.0,205.21,13428.4,12361.0
2017-03-07,1.2,0.405,1190.0,1272.0,3.73,2910.9,236000.0,96.9,4458018.0,208.765,13428.4,12361.0
2017-03-08,1.21,0.405,1190.0,1272.0,3.79,2910.9,236000.0,96.9,4459840.0,212.124,13428.4,12361.0
2017-03-09,1.23,0.405,1190.0,1272.0,3.88,2910.9,236000.0,96.9,4459840.0,217.831,13428.4,12361.0
2017-03-10,1.22,0.405,1190.0,1272.0,3.89,2910.9,236000.0,96.9,4459840.0,233.046,13428.4,12361.0
2017-03-11,1.22,0.405,1190.0,1272.0,3.89,2910.9,228000.0,96.9,4459840.0,233.046,13428.4,12361.0
2017-03-13,1.22,0.405,1190.0,1272.0,3.94,2910.9,228000.0,96.9,4459840.0,232.962,13428.4,12361.0
2017-03-14,1.2,0.405,1190.0,1272.0,4.05,2910.9,228000.0,96.9,4459840.0,200.798,13428.4,12361.0
2017-03-15,1.18,0.405,1190.0,1272.0,4.02,2910.9,228000.0,96.9,4469577.0,226.51,13428.4,12361.0
2017-03-16,1.18,0.405,1190.0,1272.0,3.88,2910.9,228000.0,96.9,4469577.0,209.114,13428.4,12361.0
2017-03-17,1.17,0.405,1190.0,1272.0,3.91,2910.9,228000.0,96.9,4469577.0,240.669,13428.4,12361.0
2017-03-18,1.17,0.405,1190.0,1272.0,3.91,2910.9,235000.0,96.9,4469577.0,240.669,13428.4,12361.0
2017-03-20,1.17,0.405,1190.0,1272.0,3.97,2910.9,235000.0,96.9,4469577.0,235.827,13428.4,12361.0
2017-03-21,1.16,0.405,1190.0,1272.0,4.04,2910.9,235000.0,96.9,4469577.0,237.331,13428.4,12361.0
2017-03-22,1.13,0.405,1190.0,1272.0,4.16,2910.9,235000.0,96.9,4478236.0,251.013,13428.4,12361.0
2017-03-23,1.15,0.405,1190.0,1272.0,4.11,2910.9,235000.0,96.9,4478236.0,231.463,13428.4,12361.0
2017-03-24,1.14,0.405,1190.0,1272.0,4.07,2910.9,235000.0,96.9,4478236.0,200.237,13428.4,12361.0
2017-03-25,1.14,0.405,1190.0,1272.0,4.07,2910.9,236000.0,96.9,4478236.0,200.237,13428.4,12361.0
2017-03-27,1.11,0.405,1190.0,1272.0,4.12,2910.9,236000.0,96.9,4478236.0,215.473,13428.4,12361.0
2017-03-28,1.12,0.405,1190.0,1272.0,4.01,2910.9,236000.0,96.9,4478236.0,224.475,13428.4,12361.0
2017-03-29,1.13,0.405,1190.0,1272.0,3.94,2910.9,236000.0,96.9,4469618.0,260.357,13428.4,12361.0
2017-03-30,1.14,0.405,1190.0,1272.0,3.85,2910.9,236000.0,96.9,4469618.0,224.134,13428.4,12361.0
2017-03-31,1.13,0.405,1190.0,1272.0,3.92,2910.9,236000.0,96.9,4469618.0,346.853,13428.4,12361.0
2017-04-01,1.13,0.395,1146.0,1251.0,3.92,2907.8,216000.0,97.0,4469618.0,346.853,13484.4,12367.0
2017-04-03,1.11,0.395,1146.0,1251.0,3.98,2907.8,216000.0,97.0,4469618.0,233.582,13484.4,12367.0
2017-04-04,1.11,0.395,1146.0,1251.0,3.98,2907.8,216000.0,97.0,4469618.0,207.711,13484.4,12367.0
2017-04-05,1.1,0.395,1146.0,1251.0,3.91,2907.8,216000.0,97.0,4474634.0,174.644,13484.4,12367.0
2017-04-06,1.1,0.395,1146.0,1251.0,3.93,2907.8,216000.0,97.0,4474634.0,117.337,13484.4,12367.0
2017-04-07,1.09,0.395,1146.0,1251.0,3.86,2907.8,216000.0,97.0,4474634.0,117.774,13484.4,12367.0
2017-04-08,1.09,0.395,1146.0,1251.0,3.86,2907.8,222000.0,97.0,4474634.0,117.774,13484.4,12367.0
2017-04-10,1.08,0.395,1146.0,1251.0,3.86,2907.8,222000.0,97.0,4474634.0,120.504,13484.4,12367.0
2017-04-11,1.08,0.395,1146.0,1251.0,3.94,2907.8,222000.0,97.0,4474634.0,114.753,13484.4,12367.0
2017-04-12,1.04,0.395,1146.0,1251.0,3.96,2907.8,222000.0,97.0,4484492.0,105.528,13484.4,12367.0
2017-04-13,1.03,0.395,1146.0,1251.0,4.03,2907.8,222000.0,97.0,4484492.0,105.528,13484.4,12367.0
2017-04-14,1.03,0.395,1146.0,1251.0,4.03,2907.8,222000.0,97.0,4484492.0,105.528,13484.4,12367.0
2017-04-15,1.03,0.395,1146.0,1251.0,4.03,2907.8,231000.0,97.0,4484492.0,105.528,13484.4,12367.0
2017-04-17,1.05,0.395,1146.0,1251.0,4.0,2907.8,231000.0,97.0,4484492.0,64.37,13484.4,12367.0
2017-04-18,1.0,0.395,1146.0,1251.0,4.07,2907.8,231000.0,97.0,4484492.0,109.402,13484.4,12367.0
2017-04-19,1.02,0.395,1146.0,1251.0,4.01,2907.8,231000.0,97.0,4479270.0,116.567,13484.4,12367.0
2017-04-20,1.03,0.395,1146.0,1251.0,3.98,2907.8,231000.0,97.0,4479270.0,128.726,13484.4,12367.0
2017-04-21,1.04,0.395,1146.0,1251.0,3.97,2907.8,231000.0,97.0,4479270.0,136.521,13484.4,12367.0
2017-04-22,1.04,0.395,1146.0,1251.0,3.97,2907.8,238000.0,97.0,4479270.0,136.521,13484.4,12367.0
2017-04-24,1.03,0.395,1146.0,1251.0,3.86,2907.8,238000.0,97.0,4479270.0,118.667,13484.4,12367.0
2017-04-25,1.06,0.395,1146.0,1251.0,3.78,2907.8,238000.0,97.0,4479270.0,116.956,13484.4,12367.0
2017-04-26,1.04,0.395,1146.0,1251.0,3.76,2907.8,238000.0,97.0,4470142.0,122.323,13484.4,12367.0
2017-04-27,1.05,0.395,1146.0,1251.0,3.78,2907.8,238000.0,97.0,4470142.0,127.826,13484.4,12367.0
2017-04-28,1.01,0.395,1146.0,1251.0,3.75,2907.8,238000.0,97.0,4470142.0,181.976,13484.4,12367.0
2017-04-29,1.01,0.395,1146.0,1251.0,3.75,2907.8,232000.0,97.0,4470142.0,181.976,13484.4,12367.0
2017-04-30,1.01,0.395,1146.0,1251.0,3.81,2907.8,232000.0,97.0,4470142.0,181.976,13484.4,12367.0
2017-05-01,1.05,0.417,1157.0,1208.0,3.78,2933.7,232000.0,97.1,4470142.0,162.198,13536.4,12377.0
2017-05-02,1.02,0.417,1157.0,1208.0,3.79,2933.7,232000.0,97.1,4470142.0,183.851,13536.4,12377.0
2017-05-03,1.03,0.417,1157.0,1208.0,3.76,2933.7,232000.0,97.1,4471246.0,186.667,13536.4,12377.0
2017-05-04,1.04,0.417,1157.0,1208.0,3.8,2933.7,232000.0,97.1,4471246.0,152.793,13536.4,12377.0
2017-05-05,1.04,0.417,1157.0,1208.0,3.82,2933.7,232000.0,97.1,4471246.0,156.789,13536.4,12377.0
2017-05-06,1.04,0.417,1157.0,1208.0,3.82,2933.7,233000.0,97.1,4471246.0,156.789,13536.4,12377.0
2017-05-08,1.06,0.417,1157.0,1208.0,3.8,2933.7,233000.0,97.1,4471246.0,162.58,13536.4,12377.0
2017-05-09,1.05,0.417,1157.0,1208.0,3.74,2933.7,233000.0,97.1,4471246.0,167.302,13536.4,12377.0
2017-05-10,1.06,0.417,1157.0,1208.0,3.72,2933.7,233000.0,97.1,4473459.0,187.269,13536.4,12377.0
2017-05-11,1.04,0.417,1157.0,1208.0,3.72,2933.7,233000.0,97.1,4473459.0,161.232,13536.4,12377.0
2017-05-12,1.04,0.417,1157.0,1208.0,3.77,2933.7,233000.0,97.1,4473459.0,167.696,13536.4,12377.0
2017-05-13,1.04,0.417,1157.0,1208.0,3.77,2933.7,234000.0,97.1,4473459.0,167.696,13536.4,12377.0
2017-05-15,1.03,0.417,1157.0,1208.0,3.72,2933.7,234000.0,97.1,4473459.0,144.99,13536.4,12377.0
2017-05-16,1.04,0.417,1157.0,1208.0,3.71,2933.7,234000.0,97.1,4473459.0,157.693,13536.4,12377.0
2017-05-17,0.96,0.417,1157.0,1208.0,3.84,2933.7,234000.0,97.1,4467108.0,167.158,13536.4,12377.0
2017-05-18,0.96,0.417,1157.0,1208.0,3.85,2933.7,234000.0,97.1,4467108.0,185.287,13536.4,12377.0
2017-05-19,0.95,0.417,1157.0,1208.0,3.78,2933.7,234000.0,97.1,4467108.0,182.273,13536.4,12377.0
2017-05-20,0.95,0.417,1157.0,1208.0,3.78,2933.7,236000.0,97.1,4467108.0,182.273,13536.4,12377.0
2017-05-22,0.96,0.417,1157.0,1208.0,3.72,2933.7,236000.0,97.1,4467108.0,185.031,13536.4,12377.0
2017-05-23,0.98,0.417,1157.0,1208.0,3.67,2933.7,236000.0,97.1,4467108.0,198.865,13536.4,12377.0
2017-05-24,0.97,0.417,1157.0,1208.0,3.68,2933.7,236000.0,97.1,4470852.0,184.946,13536.4,12377.0
2017-05-25,0.95,0.417,1157.0,1208.0,3.67,2933.7,236000.0,97.1,4470852.0,153.451,13536.4,12377.0
2017-05-26,0.95,0.417,1157.0,1208.0,3.67,2933.7,236000.0,97.1,4470852.0,168.041,13536.4,12377.0
2017-05-27,0.95,0.417,1157.0,1208.0,3.67,2933.7,253000.0,97.1,4470852.0,168.041,13536.4,12377.0
2017-05-29,0.95,0.417,1157.0,1208.0,3.67,2933.7,253000.0,97.1,4470852.0,168.041,13536.4,12377.0
2017-05-30,0.93,0.417,1157.0,1208.0,3.68,2933.7,253000.0,97.1,4470852.0,182.065,13536.4,12377.0
2017-05-31,0.93,0.417,1157.0,1208.0,3.74,2933.7,253000.0,97.1,4459914.0,256.176,13536.4,12377.0
2017-06-01,0.93,0.427,1249.0,1353.0,3.69,2946.5,253000.0,95.0,4459914.0,163.755,13558.1,12390.0
2017-06-02,0.87,0.427,1249.0,1353.0,3.69,2946.5,253000.0,95.0,4459914.0,170.496,13558.1,12390.0
2017-06-03,0.87,0.427,1249.0,1353.0,3.69,2946.5,251000.0,95.0,4459914.0,170.496,13558.1,12390.0
2017-06-05,0.86,0.427,1249.0,1353.0,3.68,2946.5,251000.0,95.0,4459914.0,164.208,13558.1,12390.0
2017-06-06,0.84,0.427,1249.0,1353.0,3.72,2946.5,251000.0,95.0,4459914.0,160.949,13558.1,12390.0
2017-06-07,0.86,0.427,1249.0,1353.0,3.73,2946.5,251000.0,95.0,4462443.0,165.138,13558.1,12390.0
2017-06-08,0.86,0.427,1249.0,1353.0,3.76,2946.5,251000.0,95.0,4462443.0,151.582,13558.1,12390.0
2017-06-09,0.86,0.427,1249.0,1353.0,3.73,2946.5,251000.0,95.0,4462443.0,155.344,13558.1,12390.0
2017-06-10,0.86,0.427,1249.0,1353.0,3.73,2946.5,245000.0,95.0,4462443.0,155.344,13558.1,12390.0
2017-06-12,0.86,0.427,1249.0,1353.0,3.71,2946.5,245000.0,95.0,4462443.0,152.198,13558.1,12390.0
2017-06-13,0.83,0.427,1249.0,1353.0,3.68,2946.5,245000.0,95.0,4462443.0,172.973,13558.1,12390.0
2017-06-14,0.8,0.427,1249.0,1353.0,3.7,2946.5,245000.0,95.0,4476269.0,163.056,13558.1,12390.0
2017-06-15,0.81,0.427,1249.0,1353.0,3.72,2946.5,245000.0,95.0,4476269.0,131.378,13558.1,12390.0
2017-06-16,0.84,0.427,1249.0,1353.0,3.76,2946.5,245000.0,95.0,4476269.0,158.566,13558.1,12390.0
2017-06-17,0.84,0.427,1249.0,1353.0,3.76,2946.5,249000.0,95.0,4476269.0,158.566,13558.1,12390.0
2017-06-19,0.83,0.427,1249.0,1353.0,3.7,2946.5,249000.0,95.0,4476269.0,166.745,13558.1,12390.0
2017-06-20,0.8,0.427,1249.0,1353.0,3.77,2946.5,249000.0,95.0,4476269.0,192.347,13558.1,12390.0
2017-06-21,0.8,0.427,1249.0,1353.0,3.85,2946.5,249000.0,95.0,4474257.0,198.769,13558.1,12390.0
2017-06-22,0.81,0.427,1249.0,1353.0,3.87,2946.5,249000.0,95.0,4474257.0,195.144,13558.1,12390.0
2017-06-23,0.81,0.427,1249.0,1353.0,3.86,2946.5,249000.0,95.0,4474257.0,201.475,13558.1,12390.0
2017-06-24,0.81,0.427,1249.0,1353.0,3.86,2946.5,247000.0,95.0,4474257.0,201.475,13558.1,12390.0
2017-06-26,0.78,0.427,1249.0,1353.0,3.83,2946.5,247000.0,95.0,4474257.0,185.227,13558.1,12390.0
2017-06-27,0.83,0.427,1249.0,1353.0,3.77,2946.5,247000.0,95.0,4474257.0,212.664,13558.1,12390.0
2017-06-28,0.88,0.427,1249.0,1353.0,3.77,2946.5,247000.0,95.0,4463347.0,263.699,13558.1,12390.0
2017-06-29,0.89,0.427,1249.0,1353.0,3.76,2946.5,247000.0,95.0,4463347.0,269.565,13558.1,12390.0
2017-06-30,0.93,0.427,1249.0,1353.0,3.77,2946.5,247000.0,95.0,4463347.0,398.875,13558.1,12390.0
2017-07-01,0.93,0.395,1206.0,1256.0,3.77,2955.0,256000.0,93.4,4463347.0,398.875,13615.1,12390.0
2017-07-03,0.94,0.395,1206.0,1256.0,3.72,2955.0,256000.0,93.4,4463347.0,255.693,13615.1,12390.0
2017-07-04,0.94,0.395,1206.0,1256.0,3.72,2955.0,256000.0,93.4,4463347.0,255.693,13615.1,12390.0
2017-07-05,0.92,0.395,1206.0,1256.0,3.73,2955.0,256000.0,93.4,4467272.0,240.029,13615.1,12390.0
2017-07-06,0.97,0.395,1206.0,1256.0,3.78,2955.0,256000.0,93.4,4467272.0,189.992,13615.1,12390.0
2017-07-07,0.99,0.395,1206.0,1256.0,3.83,2955.0,256000.0,93.4,4467272.0,189.214,13615.1,12390.0
2017-07-08,0.99,0.395,1206.0,1256.0,3.83,2955.0,259000.0,93.4,4467272.0,189.214,13615.1,12390.0
2017-07-10,0.98,0.395,1206.0,1256.0,3.83,2955.0,259000.0,93.4,4467272.0,189.721,13615.1,12390.0
2017-07-11,1.0,0.395,1206.0,1256.0,3.85,2955.0,259000.0,93.4,4467272.0,173.774,13615.1,12390.0
2017-07-12,0.98,0.395,1206.0,1256.0,3.81,2955.0,259000.0,93.4,4466702.0,179.172,13615.1,12390.0
2017-07-13,0.98,0.395,1206.0,1256.0,3.77,2955.0,259000.0,93.4,4466702.0,162.379,13615.1,12390.0
2017-07-14,0.98,0.395,1206.0,1256.0,3.73,2955.0,259000.0,93.4,4466702.0,136.231,13615.1,12390.0
2017-07-15,0.98,0.395,1206.0,1256.0,3.73,2955.0,245000.0,93.4,4466702.0,136.231,13615.1,12390.0
2017-07-17,0.95,0.395,1206.0,1256.0,3.69,2955.0,245000.0,93.4,4466702.0,122.436,13615.1,12390.0
2017-07-18,0.91,0.395,1206.0,1256.0,3.69,2955.0,245000.0,93.4,4466702.0,157.322,13615.1,12390.0
2017-07-19,0.9,0.395,1206.0,1256.0,3.64,2955.0,245000.0,93.4,4476903.0,144.731,13615.1,12390.0
2017-07-20,0.9,0.395,1206.0,1256.0,3.61,2955.0,245000.0,93.4,4476903.0,126.676,13615.1,12390.0
2017-07-21,0.88,0.395,1206.0,1256.0,3.64,2955.0,245000.0,93.4,4476903.0,122.712,13615.1,12390.0
2017-07-22,0.88,0.395,1206.0,1256.0,3.64,2955.0,249000.0,93.4,4476903.0,122.712,13615.1,12390.0
2017-07-24,0.89,0.395,1206.0,1256.0,3.63,2955.0,249000.0,93.4,4476903.0,95.123,13615.1,12390.0
2017-07-25,0.93,0.395,1206.0,1256.0,3.55,2955.0,249000.0,93.4,4476903.0,74.54,13615.1,12390.0
2017-07-26,0.93,0.395,1206.0,1256.0,3.56,2955.0,249000.0,93.4,4465284.0,103.311,13615.1,12390.0
2017-07-27,0.96,0.395,1206.0,1256.0,3.55,2955.0,249000.0,93.4,4465284.0,95.636,13615.1,12390.0
2017-07-28,0.96,0.395,1206.0,1256.0,3.59,2955.0,249000.0,93.4,4465284.0,108.479,13615.1,12390.0
2017-07-29,0.96,0.395,1206.0,1256.0,3.59,2955.0,245000.0,93.4,4465284.0,108.479,13615.1,12390.0
2017-07-31,0.96,0.395,1206.0,1256.0,3.61,2955.0,245000.0,93.4,4465284.0,204.622,13615.1,12390.0
2017-08-01,0.92,0.438,1159.0,1319.0,3.6,2955.1,245000.0,96.8,4465284.0,98.069,13674.3,12435.0
2017-08-02,0.91,0.438,1159.0,1319.0,3.59,2955.1,245000.0,96.8,4466846.0,119.334,13674.3,12435.0
2017-08-03,0.9,0.438,1159.0,1319.0,3.63,2955.1,245000.0,96.8,4466846.0,87.844,13674.3,12435.0
2017-08-04,0.91,0.438,1159.0,1319.0,3.63,2955.1,245000.0,96.8,4466846.0,93.778,13674.3,12435.0
2017-08-05,0.91,0.438,1159.0,1319.0,3.63,2955.1,254000.0,96.8,4466846.0,93.778,13674.3,12435.0
2017-08-07,0.9,0.438,1159.0,1319.0,3.64,2955.1,254000.0,96.8,4466846.0,104.061,13674.3,12435.0
2017-08-08,0.93,0.438,1159.0,1319.0,3.64,2955.1,254000.0,96.8,4466846.0,103.612,13674.3,12435.0
2017-08-09,0.91,0.438,1159.0,1319.0,3.81,2955.1,254000.0,96.8,4469083.0,103.95,13674.3,12435.0
2017-08-10,0.87,0.438,1159.0,1319.0,3.92,2955.1,254000.0,96.8,4469083.0,90.273,13674.3,12435.0
2017-08-11,0.89,0.438,1159.0,1319.0,4.0,2955.1,254000.0,96.8,4469083.0,95.534,13674.3,12435.0
2017-08-12,0.89,0.438,1159.0,1319.0,4.0,2955.1,245000.0,96.8,4469083.0,95.534,13674.3,12435.0
2017-08-14,0.89,0.438,1159.0,1319.0,3.89,2955.1,245000.0,96.8,4469083.0,74.682,13674.3,12435.0
2017-08-15,0.92,0.438,1159.0,1319.0,3.87,2955.1,245000.0,96.8,4469083.0,71.382,13674.3,12435.0
2017-08-16,0.9,0.438,1159.0,1319.0,3.88,2955.1,245000.0,96.8,4462871.0,92.84,13674.3,12435.0
2017-08-17,0.87,0.438,1159.0,1319.0,3.93,2955.1,245000.0,96.8,4462871.0,78.582,13674.3,12435.0
2017-08-18,0.86,0.438,1159.0,1319.0,3.98,2955.1,245000.0,96.8,4462871.0,129.105,13674.3,12435.0
2017-08-19,0.86,0.438,1159.0,1319.0,3.98,2955.1,245000.0,96.8,4462871.0,129.105,13674.3,12435.0
2017-08-21,0.86,0.438,1159.0,1319.0,4.0,2955.1,245000.0,96.8,4462871.0,144.1,13674.3,12435.0
2017-08-22,0.89,0.438,1159.0,1319.0,3.93,2955.1,245000.0,96.8,4462871.0,166.094,13674.3,12435.0
2017-08-23,0.85,0.438,1159.0,1319.0,3.95,2955.1,245000.0,96.8,4463837.0,169.793,13674.3,12435.0
2017-08-24,0.86,0.438,1159.0,1319.0,3.91,2955.1,245000.0,96.8,4463837.0,130.879,13674.3,12435.0
2017-08-25,0.82,0.438,1159.0,1319.0,3.89,2955.1,245000.0,96.8,4463837.0,122.167,13674.3,12435.0
2017-08-26,0.82,0.438,1159.0,1319.0,3.89,2955.1,247000.0,96.8,4463837.0,122.167,13674.3,12435.0
2017-08-28,0.83,0.438,1159.0,1319.0,3.88,2955.1,247000.0,96.8,4463837.0,121.947,13674.3,12435.0
2017-08-29,0.8,0.438,1159.0,1319.0,3.9,2955.1,247000.0,96.8,4463837.0,127.243,13674.3,12435.0
2017-08-30,0.82,0.438,1159.0,1319.0,3.86,2955.1,247000.0,96.8,4452360.0,146.086,13674.3,12435.0
2017-08-31,0.79,0.438,1159.0,1319.0,3.85,2955.1,247000.0,96.8,4452360.0,213.486,13674.3,12435.0
2017-09-01,0.81,0.42,1181.0,1273.0,3.82,2946.5,247000.0,95.1,4452360.0,124.952,13722.7,12443.0
2017-09-02,0.81,0.42,1181.0,1273.0,3.82,2946.5,297000.0,95.1,4452360.0,124.952,13722.7,12443.0
2017-09-04,0.81,0.42,1181.0,1273.0,3.82,2946.5,297000.0,95.1,4452360.0,124.952,13722.7,12443.0
2017-09-05,0.77,0.42,1181.0,1273.0,3.91,2946.5,297000.0,95.1,4452360.0,136.131,13722.7,12443.0
2017-09-06,0.8,0.42,1181.0,1273.0,3.84,2946.5,297000.0,95.1,4453474.0,145.128,13722.7,12443.0
2017-09-07,0.78,0.42,1181.0,1273.0,3.88,2946.5,297000.0,95.1,4453474.0,126.607,13722.7,12443.0
2017-09-08,0.79,0.42,1181.0,1273.0,3.92,2946.5,297000.0,95.1,4453474.0,113.842,13722.7,12443.0
2017-09-09,0.79,0.42,1181.0,1273.0,3.92,2946.5,280000.0,95.1,4453474.0,113.842,13722.7,12443.0
2017-09-11,0.82,0.42,1181.0,1273.0,3.85,2946.5,280000.0,95.1,4453474.0,115.972,13722.7,12443.0
2017-09-12,0.84,0.42,1181.0,1273.0,3.81,2946.5,280000.0,95.1,4453474.0,127.019,13722.7,12443.0
2017-09-13,0.85,0.42,1181.0,1273.0,3.78,2946.5,280000.0,95.1,4471174.0,125.668,13722.7,12443.0
2017-09-14,0.83,0.42,1181.0,1273.0,3.74,2946.5,280000.0,95.1,4471174.0,97.564,13722.7,12443.0
2017-09-15,0.81,0.42,1181.0,1273.0,3.73,2946.5,280000.0,95.1,4471174.0,109.645,13722.7,12443.0
2017-09-16,0.81,0.42,1181.0,1273.0,3.73,2946.5,261000.0,95.1,4471174.0,109.645,13722.7,12443.0
2017-09-18,0.83,0.42,1181.0,1273.0,3.68,2946.5,261000.0,95.1,4471174.0,138.909,13722.7,12443.0
2017-09-19,0.84,0.42,1181.0,1273.0,3.66,2946.5,261000.0,95.1,4471174.0,156.728,13722.7,12443.0
2017-09-20,0.83,0.42,1181.0,1273.0,3.6,2946.5,261000.0,95.1,4458576.0,168.025,13722.7,12443.0
2017-09-21,0.82,0.42,1181.0,1273.0,3.62,2946.5,261000.0,95.1,4458576.0,152.866,13722.7,12443.0
2017-09-22,0.8,0.42,1181.0,1273.0,3.64,2946.5,261000.0,95.1,4458576.0,157.33,13722.7,12443.0
2017-09-23,0.8,0.42,1181.0,1273.0,3.64,2946.5,264000.0,95.1,4458576.0,157.33,13722.7,12443.0
2017-09-25,0.78,0.42,1181.0,1273.0,3.66,2946.5,264000.0,95.1,4458576.0,158.503,13722.7,12443.0
2017-09-26,0.79,0.42,1181.0,1273.0,3.62,2946.5,264000.0,95.1,4458576.0,173.715,13722.7,12443.0
2017-09-27,0.84,0.42,1181.0,1273.0,3.57,2946.5,264000.0,95.1,4455661.0,220.083,13722.7,12443.0
2017-09-28,0.86,0.42,1181.0,1273.0,3.57,2946.5,264000.0,95.1,4455661.0,208.936,13722.7,12443.0
